time (PST),fog drip,rain (mm),wind gust (m/s),air temperature (C),relative humidity (%),wind speed (m/s),wind direction (deg)
2008-10-03 05:00:00,0.0,0.0,4.792,12.555,98.825,3.873,305.45
2008-10-03 06:00:00,3.7253,0.0,3.878,12.5275,98.9,3.0797499999999998,296.625
2008-10-03 07:00:00,0.0,0.0,4.111,12.545,98.92500000000001,2.92375,300.55
2008-10-03 08:00:00,0.0,0.0,4.421,12.58,99.0,2.94175,301.4
2008-10-03 09:00:00,0.0,0.0,3.629,12.9525,98.975,2.5715,297.775
2008-10-03 10:00:00,0.0,0.0,2.218,14.1125,98.92500000000001,1.4665,303.85
2008-10-03 11:00:00,0.0,0.0,3.438,14.695,98.875,2.02325,295.15
2008-10-03 12:00:00,0.0,0.0,3.255,13.925,98.675,2.65825,298.075
2008-10-03 13:00:00,0.0,0.0,4.314,12.9025,98.2,3.15325,297.9
2008-10-03 14:00:00,0.0,0.0,4.039,12.3825,98.625,2.694,297.7
2008-10-03 15:00:00,0.0,0.0,3.499,12.3475,98.75,2.6755,307.55
2008-10-03 16:00:00,0.0,0.0,3.871,12.3425,98.9,2.792,304.175
2008-10-03 17:00:00,0.0,0.0,3.752,12.385,98.9,2.835,301.775
2008-10-03 18:00:00,0.0,0.0,4.389,12.3925,98.975,3.2165,296.675
2008-10-03 19:00:00,0.0,0.0,4.518,12.23,99.0,3.29425,286.35
2008-10-03 20:00:00,0.0,0.0,4.276,12.254999999999999,99.0,3.12325,286.35
2008-10-03 21:00:00,0.0,0.0,3.763,12.2325,99.07499999999999,2.489,302.125
2008-10-03 22:00:00,0.0,0.0,2.973,12.1175,99.1,2.137,308.125
2008-10-03 23:00:00,0.0,0.0,3.51,12.217500000000001,99.1,2.21975,310.9
2008-10-04 00:00:00,0.0,0.0,3.123,12.235,99.1,2.1215,314.975
2008-10-04 01:00:00,0.0,0.0,2.793,12.31,99.1,2.02,321.575
2008-10-04 02:00:00,0.0,0.0,2.543,12.4275,99.1,1.52975,303.5
2008-10-04 03:00:00,0.0,0.0,2.23,12.370000000000001,99.175,1.15225,293.825
2008-10-04 04:00:00,0.0,0.0,1.671,12.525,99.2,0.938,286.29999999999995
2008-10-04 05:00:00,0.0,0.0,0.797,12.525,99.2,0.27175,242.25
2008-10-04 06:00:00,0.0,0.0,1.488,12.6475,99.2,0.47325,183.475
2008-10-04 07:00:00,0.0,0.1004,1.142,13.065,99.2,0.44575,178.625
2008-10-04 08:00:00,0.0,0.50198,1.697,13.3625,99.15,0.7695,183.7
2008-10-04 09:00:00,3.7253,0.80317,1.761,13.7225,99.125,0.6335,186.275
2008-10-04 10:00:00,0.0,0.0,2.406,14.662500000000001,99.1,1.1505,213.9
2008-10-04 11:00:00,3.7253,0.0,3.149,15.055,99.05,1.93875,258.725
2008-10-04 12:00:00,0.0,0.0,3.291,15.555,98.85,2.46475,282.475
2008-10-04 13:00:00,0.0,0.0,3.806,17.6175,83.39750000000001,2.7497499999999997,294.775
2008-10-04 14:00:00,0.0,0.0,3.566,17.6,78.69,2.759,296.775
2008-10-04 15:00:00,0.0,0.0,3.998,15.1475,88.35,3.08325,281.75
2008-10-04 16:00:00,0.0,0.0,4.252,13.75,96.1,3.0095,292.775
2008-10-04 17:00:00,0.0,0.0,5.001,13.395,97.15,3.8047500000000003,279.325
2008-10-04 18:00:00,0.0,0.0,5.483,13.0775,97.85,3.7385,291.575
2008-10-04 19:00:00,0.0,0.0,3.92,12.69,98.175,2.9085,314.875
2008-10-04 20:00:00,0.0,0.0,3.838,12.335,98.35,2.85625,330.3
2008-10-04 21:00:00,0.0,0.0,4.48,12.1325,98.3,3.113,329.275
2008-10-04 22:00:00,0.0,0.0,4.559,12.5675,95.8,2.461,331.275
2008-10-04 23:00:00,0.0,0.0,3.363,12.8675,90.55,2.031,332.75
2008-10-05 00:00:00,0.0,0.0,2.79,12.3375,94.75,1.99175,323.275
2008-10-05 01:00:00,0.0,0.0,2.432,12.3525,95.175,1.6440000000000001,318.75
2008-10-05 02:00:00,0.0,0.0,2.422,12.6,90.95,1.211,319.0
2008-10-05 03:00:00,0.0,0.0,3.012,12.752500000000001,89.75,1.58875,313.25
2008-10-05 04:00:00,0.0,0.0,2.613,12.5275,89.55,0.94025,288.0
2008-10-05 05:00:00,0.0,0.0,1.806,12.725,86.35,0.45725,220.64249999999998
2008-10-05 06:00:00,0.0,0.0,1.561,12.5375,90.375,0.89375,311.325
2008-10-05 07:00:00,0.0,0.0,1.789,11.8425,97.1,0.909,309.25
2008-10-05 08:00:00,0.0,0.0,1.238,13.69,91.0,0.61175,258.625
2008-10-05 09:00:00,0.0,0.0,1.873,15.7075,79.0575,1.2215,274.65
2008-10-05 10:00:00,0.0,0.0,2.145,16.305,76.2525,1.37425,285.975
2008-10-05 11:00:00,0.0,0.0,2.39,17.447499999999998,71.44,1.8025,290.1
2008-10-05 12:00:00,0.0,0.0,2.968,17.96,66.73,2.1807499999999997,294.025
2008-10-05 13:00:00,0.0,0.0,3.699,18.27,67.2025,2.6425,299.325
2008-10-05 14:00:00,0.0,0.0,3.748,18.307499999999997,65.69,2.6734999999999998,300.5
2008-10-05 15:00:00,0.0,0.0,4.167,17.2225,69.945,2.95775,294.175
2008-10-05 16:00:00,0.0,0.0,3.74,15.8225,75.58,2.8045,308.475
2008-10-05 17:00:00,0.0,0.0,3.437,14.175,81.925,2.57875,319.675
2008-10-05 18:00:00,0.0,0.0,3.296,12.4875,91.4,2.68175,320.175
2008-10-05 19:00:00,0.0,0.0,3.015,12.005,94.075,2.2647500000000003,314.75
2008-10-05 20:00:00,0.0,0.0,3.014,12.0225,93.65,1.92925,302.675
2008-10-05 21:00:00,0.0,0.0,1.96,12.7025,85.8,0.88825,261.95
2008-10-05 22:00:00,0.0,0.0,1.643,14.845,69.5975,0.41175,148.95
2008-10-05 23:00:00,0.0,0.0,1.165,16.375,60.8875,0.51225,36.1975
2008-10-06 00:00:00,0.0,0.0,1.065,16.08,58.4975,0.262,120.975
2008-10-06 01:00:00,0.0,0.0,0.367,17.78,48.3825,0.063,96.095
2008-10-06 02:00:00,0.0,0.0,0.505,17.46,56.545,0.147,91.575
2008-10-06 03:00:00,0.0,0.0,0.613,17.64,54.46,0.26325,90.375
2008-10-06 04:00:00,0.0,0.0,0.859,18.0,53.41,0.29275,97.5
2008-10-06 05:00:00,0.0,0.0,0.657,17.9375,53.69,0.392,89.225
2008-10-06 06:00:00,0.0,0.0,0.988,18.3975,51.927499999999995,0.5175,113.7
2008-10-06 07:00:00,0.0,0.0,0.913,19.53,47.77,0.3075,129.65
2008-10-06 08:00:00,0.0,0.0,0.867,21.4075,44.875,0.2295,119.4
2008-10-06 09:00:00,0.0,0.0,1.599,21.525,51.9125,0.732,241.75
2008-10-06 10:00:00,0.0,0.0,1.795,22.25,53.335,1.18925,247.6
2008-10-06 11:00:00,0.0,0.0,2.164,22.67,54.315,1.39525,282.725
2008-10-06 12:00:00,0.0,0.0,2.564,23.565,50.5125,1.687,282.4
2008-10-06 13:00:00,0.0,0.0,2.688,24.195,43.1475,1.8505,283.25
2008-10-06 14:00:00,0.0,0.0,2.754,23.225,44.635,1.4842499999999998,283.175
2008-10-06 15:00:00,0.0,0.0,2.226,22.9975,48.3225,1.48075,278.325
2008-10-06 16:00:00,0.0,0.0,2.112,20.9675,56.56,1.164,269.625
2008-10-06 17:00:00,0.0,0.0,0.982,20.685000000000002,54.4625,0.39925,261.15
2008-10-06 18:00:00,0.0,0.0,1.106,21.122500000000002,43.7725,0.44475,232.675
2008-10-06 19:00:00,0.0,0.0,2.45,23.25,34.3175,1.1005,99.67524999999999
2008-10-06 20:00:00,0.0,0.0,1.867,23.805,29.645,0.96225,318.65
2008-10-06 21:00:00,0.0,0.0,1.751,24.425,28.5975,0.97575,314.6
2008-10-06 22:00:00,0.0,0.0,2.091,24.73,28.3125,1.33475,318.275
2008-10-06 23:00:00,0.0,0.0,1.851,25.195,27.095,1.2770000000000001,339.125
2008-10-07 00:00:00,0.0,0.0,2.007,25.6325,26.09,1.36375,258.1275
2008-10-07 01:00:00,0.0,0.0,1.694,26.0575,26.155,1.03725,306.375
2008-10-07 02:00:00,0.0,0.0,1.338,26.6725,21.61,0.8109999999999999,334.75
2008-10-07 03:00:00,0.0,0.0,1.522,27.060000000000002,18.2075,0.81925,175.4315
2008-10-07 04:00:00,0.0,0.0,1.147,26.805,18.78,0.62325,251.10475
2008-10-07 05:00:00,0.0,0.0,1.264,26.9725,14.3925,0.7715000000000001,332.7
2008-10-07 06:00:00,0.0,0.0,1.316,27.052500000000002,13.3625,0.606,305.05
2008-10-07 07:00:00,0.0,0.0,0.946,27.395,14.425,0.19874999999999998,213.1
2008-10-07 08:00:00,0.0,0.0,0.916,29.4625,14.24,0.34500000000000003,216.9
2008-10-07 09:00:00,0.0,0.0,1.563,30.130000000000003,18.97,0.86675,206.15
2008-10-07 10:00:00,0.0,0.0,2.194,30.35,19.872500000000002,1.20725,194.5425
2008-10-07 11:00:00,0.0,0.0,2.295,32.7375,14.0425,1.04675,44.1465
2008-10-07 12:00:00,0.0,0.0,2.457,32.17,18.8425,0.95175,235.71775000000002
2008-10-07 13:00:00,0.0,0.0,1.932,32.565,16.8,0.84125,252.94650000000001
2008-10-07 14:00:00,0.0,0.0,1.971,31.697499999999998,20.7225,1.1832500000000001,266.3
2008-10-07 15:00:00,0.0,0.0,1.517,28.7,29.25,1.041,304.25
2008-10-07 16:00:00,0.0,0.0,1.617,26.355,31.517500000000002,0.98775,311.67499999999995
2008-10-07 17:00:00,0.0,0.0,1.867,25.7725,28.405,0.9087500000000001,294.075
2008-10-07 18:00:00,0.0,0.0,2.383,25.564999999999998,24.4125,1.461,303.6
2008-10-07 19:00:00,0.0,0.0,2.669,25.61,27.9625,1.58,303.525
2008-10-07 20:00:00,0.0,0.0,1.769,27.872500000000002,21.555,0.8182499999999999,169.463
2008-10-07 21:00:00,0.0,0.0,2.365,27.9325,22.8725,0.9055,78.82499999999999
2008-10-07 22:00:00,0.0,0.0,1.277,29.177500000000002,20.13,0.47875,55.32
2008-10-07 23:00:00,0.0,0.0,0.719,29.6875,18.134999999999998,0.42775,55.849999999999994
2008-10-08 00:00:00,0.0,0.0,1.129,29.6125,16.935,0.553,59.0625
2008-10-08 01:00:00,0.0,0.0,0.75,28.990000000000002,17.84,0.47775,81.155
2008-10-08 02:00:00,0.0,0.0,0.952,28.7375,16.7925,0.381,89.42500000000001
2008-10-08 03:00:00,0.0,0.0,0.384,29.7625,14.6675,0.08399999999999999,106.2925
2008-10-08 04:00:00,0.0,0.0,0.384,29.7375,14.5475,0.20875,257.3725
2008-10-08 05:00:00,0.0,0.0,1.539,28.7925,16.78,0.40475,141.0525
2008-10-08 06:00:00,0.0,0.0,1.446,28.4575,18.78,1.00375,147.625
2008-10-08 07:00:00,0.0,0.0,1.091,28.045,19.37,0.23249999999999998,225.025
2008-10-08 08:00:00,0.0,0.0,1.712,29.5875,17.875,0.73125,183.275
2008-10-08 09:00:00,0.0,0.0,1.475,30.19,18.51,1.0485,199.65
2008-10-08 10:00:00,0.0,0.0,1.757,30.0625,22.5,1.0785,247.075
2008-10-08 11:00:00,0.0,0.0,2.296,30.240000000000002,21.302500000000002,1.35575,233.625
2008-10-08 12:00:00,0.0,0.0,2.145,29.805,24.63,1.4355,274.775
2008-10-08 13:00:00,0.0,0.0,1.989,29.23,29.667499999999997,1.26125,283.775
2008-10-08 14:00:00,0.0,0.0,1.682,29.1225,31.33,1.191,286.75
2008-10-08 15:00:00,0.0,0.0,1.548,29.36,29.302500000000002,0.94875,284.25
2008-10-08 16:00:00,0.0,0.0,1.137,28.9575,31.7325,0.6345000000000001,274.625
2008-10-08 17:00:00,0.0,0.0,1.027,27.245,32.582499999999996,0.45225,244.725
2008-10-08 18:00:00,0.0,0.0,1.705,23.805,29.47,0.6255,254.925
2008-10-08 19:00:00,0.0,0.0,1.104,25.6325,18.4725,0.51575,48.6575
2008-10-08 20:00:00,0.0,0.0,1.351,25.335,23.255,0.73175,87.0275
2008-10-08 21:00:00,0.0,0.0,1.178,23.7125,31.7425,0.5735,184.485
2008-10-08 22:00:00,0.0,0.0,1.282,22.195,38.957499999999996,0.736,215.025
2008-10-08 23:00:00,0.0,0.0,1.896,21.3575,43.0325,1.09375,220.8
2008-10-09 00:00:00,0.0,0.0,1.222,22.47,36.75,0.61225,226.39999999999998
2008-10-09 01:00:00,0.0,0.0,1.279,21.155,40.7425,0.53075,177.83249999999998
2008-10-09 02:00:00,0.0,0.0,1.14,19.6025,45.285,0.32075,229.125
2008-10-09 03:00:00,0.0,0.0,1.4,19.740000000000002,50.207499999999996,0.487,220.475
2008-10-09 04:00:00,0.0,0.0,1.354,13.23,89.025,0.64375,228.25
2008-10-09 05:00:00,0.0,0.0,0.938,14.745000000000001,75.6925,0.237,263.85
2008-10-09 06:00:00,0.0,0.0,1.037,14.4225,78.955,0.28575,184.41
2008-10-09 07:00:00,0.0,0.0,1.844,13.877500000000001,85.11500000000001,0.66775,252.95
2008-10-09 08:00:00,0.0,0.0,0.969,15.344999999999999,81.58250000000001,0.39425,272.325
2008-10-09 09:00:00,0.0,0.0,1.782,15.27,85.425,1.15775,290.125
2008-10-09 10:00:00,0.0,0.0,2.228,16.5675,77.985,1.46175,285.875
2008-10-09 11:00:00,0.0,0.0,2.311,16.814999999999998,77.1625,1.81775,296.025
2008-10-09 12:00:00,0.0,0.0,2.806,17.807499999999997,71.36500000000001,1.99825,291.9
2008-10-09 13:00:00,0.0,0.0,3.404,17.2025,73.45,2.67875,299.925
2008-10-09 14:00:00,0.0,0.0,3.608,16.405,75.19749999999999,2.8845,298.425
2008-10-09 15:00:00,0.0,0.0,4.095,16.1625,75.3225,2.87025,302.575
2008-10-09 16:00:00,0.0,0.0,3.68,15.0975,78.4825,2.81575,309.6
2008-10-09 17:00:00,0.0,0.0,3.352,13.370000000000001,84.7,2.4392500000000004,316.7
2008-10-09 18:00:00,0.0,0.0,3.224,12.557500000000001,87.55,2.38725,322.32500000000005
2008-10-09 19:00:00,0.0,0.0,3.196,12.682500000000001,86.325,2.259,321.6
2008-10-09 20:00:00,0.0,0.0,2.749,14.25,66.8025,1.54725,251.55499999999998
2008-10-09 21:00:00,0.0,0.0,2.669,16.3125,43.9875,0.9245,192.725
2008-10-09 22:00:00,0.0,0.0,2.002,14.002500000000001,63.54,1.2665,259.4925
2008-10-09 23:00:00,0.0,0.0,2.06,14.82,42.985,0.905,338.175
2008-10-10 00:00:00,0.0,0.0,1.418,14.64,34.905,0.76475,340.325
2008-10-10 01:00:00,0.0,0.0,1.896,13.255,49.7575,1.2217500000000001,331.825
2008-10-10 02:00:00,0.0,0.0,1.847,12.245000000000001,48.3625,0.7484999999999999,260.38425
2008-10-10 03:00:00,0.0,0.0,1.601,11.78,66.14750000000001,0.9077500000000001,325.675
2008-10-10 04:00:00,0.0,0.0,1.13,12.29,63.22,0.7010000000000001,325.725
2008-10-10 05:00:00,0.0,0.0,1.612,12.555,44.0275,0.63525,253.95
2008-10-10 06:00:00,0.0,0.0,1.369,12.434999999999999,40.0625,0.51075,219.7115
2008-10-10 07:00:00,0.0,0.0,1.344,13.01,44.495,0.746,331.825
2008-10-10 08:00:00,0.0,0.0,2.069,13.975,50.7625,1.11725,294.9
2008-10-10 09:00:00,0.0,0.0,2.076,16.645,35.79,1.01525,323.54999999999995
2008-10-10 10:00:00,0.0,0.0,2.741,17.9025,31.1425,1.64475,288.775
2008-10-10 11:00:00,0.0,0.0,4.181,17.7425,30.6625,2.849,296.65000000000003
2008-10-10 12:00:00,0.0,0.0,4.604,16.475,45.917500000000004,3.357,287.4
2008-10-10 13:00:00,0.0,0.0,5.232,15.8925,47.6075,4.15075,284.875
2008-10-10 14:00:00,7.4506,0.0,6.607,14.2475,56.695,4.98925,290.375
2008-10-10 15:00:00,7.4506,0.0,6.853,12.35,66.5925,5.6114999999999995,291.25
2008-10-10 16:00:00,0.0,0.0,7.312,11.115,72.815,5.22675,293.225
2008-10-10 17:00:00,0.0,0.0,6.148,9.98,78.75,4.8855,309.475
2008-10-10 18:00:00,0.0,0.0,6.898,9.76,71.515,4.913,314.4
2008-10-10 19:00:00,0.0,0.0,6.742,10.2075,66.895,4.4662500000000005,323.9
2008-10-10 20:00:00,0.0,0.0,6.551,11.1275,54.1175,4.58125,326.275
2008-10-10 21:00:00,0.0,0.0,6.669,12.0175,34.4675,4.22825,321.75
2008-10-10 22:00:00,0.0,0.0,5.764,11.295,39.260000000000005,4.2745,323.15
2008-10-10 23:00:00,0.0,0.0,6.104,11.085,39.685,4.44575,316.025
2008-10-11 00:00:00,0.0,0.0,6.581,10.405000000000001,49.5725,4.39575,321.825
2008-10-11 01:00:00,0.0,0.0,4.913,9.81,53.5475,3.143,325.0
2008-10-11 02:00:00,0.0,0.0,4.524,9.1525,58.432500000000005,2.7655000000000003,323.025
2008-10-11 03:00:00,0.0,0.0,3.521,8.5875,69.9325,2.5725,303.7
2008-10-11 04:00:00,0.0,0.0,3.851,8.7725,63.425,2.83975,309.775
2008-10-11 05:00:00,0.0,0.0,3.507,8.657499999999999,63.6025,2.61125,320.0
2008-10-11 06:00:00,0.0,0.0,3.822,8.8125,58.9575,2.71125,325.525
2008-10-11 07:00:00,0.0,0.0,4.65,9.83,42.29,3.0635,325.65
2008-10-11 08:00:00,0.0,0.0,4.021,10.712499999999999,44.2175,2.74625,304.325
2008-10-11 09:00:00,0.0,0.0,3.637,11.62,50.59,2.667,283.6
2008-10-11 10:00:00,0.0,0.0,5.328,11.5825,63.8425,3.9415,285.65
2008-10-11 11:00:00,0.0,0.0,5.836,11.807500000000001,63.105,4.759,288.75
2008-10-11 12:00:00,0.0,0.0,6.158,12.0175,59.9475,4.91675,286.825
2008-10-11 13:00:00,0.0,0.0,7.072,11.82,54.8425,5.2395,287.0
2008-10-11 14:00:00,0.0,0.0,6.783,11.6325,57.302499999999995,5.61875,276.975
2008-10-11 15:00:00,0.0,0.0,7.025,11.455,61.115,5.02175,274.325
2008-10-11 16:00:00,0.0,0.0,5.872,11.0425,64.4425,4.31675,273.375
2008-10-11 17:00:00,0.0,0.0,5.664,10.1075,74.59,3.61275,269.175
2008-10-11 18:00:00,0.0,0.0,3.474,9.6975,72.99,2.46225,282.325
2008-10-11 19:00:00,0.0,0.0,4.194,10.2775,50.8825,2.96375,327.375
2008-10-11 20:00:00,0.0,0.0,4.449,10.1225,56.7075,2.29375,338.425
2008-10-11 21:00:00,0.0,0.0,3.027,9.855,56.11,1.5795,168.43675000000002
2008-10-11 22:00:00,0.0,0.0,2.922,10.91,45.3525,1.50125,178.057
2008-10-11 23:00:00,0.0,0.0,2.558,10.6375,54.8375,1.323,26.28
2008-10-12 00:00:00,0.0,0.0,2.739,10.6625,51.51,1.53575,97.82249999999999
2008-10-12 01:00:00,0.0,0.0,3.089,10.985,39.4275,1.483,20.6905
2008-10-12 02:00:00,0.0,0.0,2.906,10.885,38.6325,1.629,98.0125
2008-10-12 03:00:00,0.0,0.0,4.101,10.6775,39.165,1.69025,264.94925
2008-10-12 04:00:00,0.0,0.0,2.888,10.415,47.9625,1.24325,183.26
2008-10-12 05:00:00,0.0,0.0,2.35,10.4575,41.822500000000005,0.8535,339.7
2008-10-12 06:00:00,0.0,0.0,1.024,10.3275,36.32,0.37999999999999995,234.2925
2008-10-12 07:00:00,0.0,0.0,1.132,10.6875,41.949999999999996,0.40900000000000003,253.5025
2008-10-12 08:00:00,0.0,0.0,1.32,12.522499999999999,38.035,0.66925,285.3
2008-10-12 09:00:00,0.0,0.0,1.929,14.1475,39.33,1.0705,269.025
2008-10-12 10:00:00,0.0,0.0,2.666,15.32,32.5275,1.52675,255.92499999999998
2008-10-12 11:00:00,0.0,0.0,3.223,16.07,26.735,2.00075,273.725
2008-10-12 12:00:00,0.0,0.0,3.095,15.995000000000001,23.425,2.1905,286.725
2008-10-12 13:00:00,0.0,0.0,3.528,15.927499999999998,29.94,2.659,287.9
2008-10-12 14:00:00,0.0,0.0,3.838,15.45,33.51,2.88875,280.025
2008-10-12 15:00:00,0.0,0.0,3.915,14.5625,44.9875,2.8955,288.5
2008-10-12 16:00:00,0.0,0.0,4.279,12.885,53.6875,2.9617500000000003,295.875
2008-10-12 17:00:00,0.0,0.0,3.049,11.3525,61.0475,1.71375,292.9
2008-10-12 18:00:00,0.0,0.0,1.442,10.725,61.39,0.4995,304.075
2008-10-12 19:00:00,0.0,0.0,0.952,12.19,43.1475,0.1935,276.95
2008-10-12 20:00:00,0.0,0.0,0.903,14.335,20.7575,0.35350000000000004,100.65
2008-10-12 21:00:00,0.0,0.0,1.031,13.71,20.7775,0.50375,99.525
2008-10-12 22:00:00,0.0,0.0,2.715,14.6625,17.835,1.42775,77.2025
2008-10-12 23:00:00,0.0,0.0,3.463,15.12,16.045,1.96975,79.1925
2008-10-13 00:00:00,0.0,0.0,3.249,15.11,16.994999999999997,2.132,60.7125
2008-10-13 01:00:00,0.0,0.0,3.437,14.7975,19.3875,1.8665,89.215
2008-10-13 02:00:00,0.0,0.0,2.737,14.455,20.1875,1.78725,88.06
2008-10-13 03:00:00,0.0,0.0,2.723,13.885,25.325,1.59425,83.6975
2008-10-13 04:00:00,0.0,0.0,3.128,13.65,22.725,1.87,77.36
2008-10-13 05:00:00,0.0,0.0,2.855,13.4225,21.68,1.604,89.68
2008-10-13 06:00:00,0.0,0.0,1.746,12.9925,22.4125,0.9219999999999999,91.6875
2008-10-13 07:00:00,0.0,0.0,2.037,13.932500000000001,23.02,1.19475,83.0875
2008-10-13 08:00:00,0.0,0.0,1.875,16.2,18.61,1.212,88.69999999999999
2008-10-13 09:00:00,0.0,0.0,1.811,18.2275,15.8375,1.12975,77.5575
2008-10-13 10:00:00,0.0,0.0,1.762,18.8925,16.4525,1.214,71.78
2008-10-13 11:00:00,0.0,0.0,2.282,20.1,15.5625,1.17475,61.315
2008-10-13 12:00:00,0.0,0.0,1.901,21.465,13.94,1.1364999999999998,59.45
2008-10-13 13:00:00,0.0,0.0,2.367,21.7175,13.805,1.34025,265.8725
2008-10-13 14:00:00,0.0,0.0,2.069,21.735,12.7425,1.00625,261.33
2008-10-13 15:00:00,0.0,0.0,2.811,20.1825,24.945,1.9677499999999999,296.59999999999997
2008-10-13 16:00:00,0.0,0.0,2.643,18.075,26.54,1.8824999999999998,298.75
2008-10-13 17:00:00,0.0,0.0,2.713,14.395,37.225,1.48625,313.175
2008-10-13 18:00:00,0.0,0.0,1.993,13.85,27.45,1.3820000000000001,247.5945
2008-10-13 19:00:00,0.0,0.0,1.617,15.4475,16.3375,1.0295,251.28325
2008-10-13 20:00:00,0.0,0.0,1.793,16.9075,18.475,1.04175,341.95
2008-10-13 21:00:00,0.0,0.0,1.689,16.305,19.14,0.99725,175.9905
2008-10-13 22:00:00,0.0,0.0,1.134,16.2675,19.0625,0.52825,246.0375
2008-10-13 23:00:00,0.0,0.0,1.036,17.18,16.3325,0.42100000000000004,71.4125
2008-10-14 00:00:00,0.0,0.0,2.327,18.05,14.2775,0.8755000000000001,55.775000000000006
2008-10-14 01:00:00,0.0,0.0,1.885,18.1025,14.2275,0.9152499999999999,41.9325
2008-10-14 02:00:00,0.0,0.0,2.723,18.3675,13.81,1.177,48.652499999999996
2008-10-14 03:00:00,0.0,0.0,2.323,18.68,13.075,1.028,65.365
2008-10-14 04:00:00,0.0,0.0,1.542,18.665,12.615,0.5795,144.0225
2008-10-14 05:00:00,0.0,0.0,1.413,18.77,13.092500000000001,0.52575,321.5
2008-10-14 06:00:00,0.0,0.0,1.604,18.7275,13.51,0.6930000000000001,274.175
2008-10-14 07:00:00,0.0,0.0,1.63,20.0475,12.6175,0.60225,289.35
2008-10-14 08:00:00,0.0,0.0,1.511,21.3075,12.74,0.79775,183.175
2008-10-14 09:00:00,0.0,0.0,1.637,23.03,11.9175,0.7797499999999999,212.975
2008-10-14 10:00:00,0.0,0.0,2.259,23.1375,18.4175,1.41775,244.775
2008-10-14 11:00:00,0.0,0.0,2.416,23.2375,24.42,1.607,275.175
2008-10-14 12:00:00,0.0,0.0,2.595,23.5925,22.575,1.7305000000000001,284.875
2008-10-14 13:00:00,0.0,0.0,2.84,24.5275,18.3275,1.86825,282.075
2008-10-14 14:00:00,0.0,0.0,2.458,21.78,34.5275,1.5965,282.025
2008-10-14 15:00:00,0.0,0.0,1.517,20.365000000000002,43.265,1.00525,297.65
2008-10-14 16:00:00,0.0,0.0,1.065,19.6725,50.805,0.63375,303.45
2008-10-14 17:00:00,0.0,0.0,1.779,18.185000000000002,47.4375,0.77525,320.225
2008-10-14 18:00:00,0.0,0.0,1.797,19.7625,23.225,1.08825,325.875
2008-10-14 19:00:00,0.0,0.0,1.294,21.275,17.16,0.40475,91.57
2008-10-14 20:00:00,0.0,0.0,1.014,22.77,13.594999999999999,0.535,86.5
2008-10-14 21:00:00,0.0,0.0,0.537,23.557499999999997,12.145,0.17550000000000002,74.7275
2008-10-14 22:00:00,0.0,0.0,0.405,23.72,11.025,0.131,99.85
2008-10-14 23:00:00,0.0,0.0,0.702,23.94,11.14,0.34249999999999997,102.075
2008-10-15 00:00:00,0.0,0.0,1.408,22.78,12.7025,0.66325,111.925
2008-10-15 01:00:00,0.0,0.0,1.689,22.509999999999998,13.502500000000001,0.9125,110.75
2008-10-15 02:00:00,0.0,0.0,1.859,23.240000000000002,13.0725,1.1155,102.425
2008-10-15 03:00:00,0.0,0.0,1.437,23.17,13.3675,0.93825,95.2
2008-10-15 04:00:00,0.0,0.0,1.308,22.9425,13.695,0.845,78.6825
2008-10-15 05:00:00,0.0,0.0,1.71,23.322499999999998,13.8975,0.8965,79.19
2008-10-15 06:00:00,0.0,0.0,1.625,23.7825,13.8975,1.00725,77.305
2008-10-15 07:00:00,0.0,0.0,1.111,24.84,13.815,0.7437499999999999,79.53999999999999
2008-10-15 08:00:00,0.0,0.0,0.949,27.47,12.5125,0.30125,76.33500000000001
2008-10-15 09:00:00,0.0,0.0,1.186,29.697499999999998,11.09,0.39225,56.51
2008-10-15 10:00:00,0.0,0.0,1.769,29.8925,11.3825,0.627,247.20000000000002
2008-10-15 11:00:00,0.0,0.0,2.417,29.485,14.16,1.2725,269.075
2008-10-15 12:00:00,0.0,0.0,2.592,28.935,15.9525,1.74875,283.8
2008-10-15 13:00:00,0.0,0.0,2.447,28.695,13.9025,1.73425,281.175
2008-10-15 14:00:00,0.0,0.0,2.31,27.78,14.442499999999999,1.557,277.35
2008-10-15 15:00:00,0.0,0.0,1.829,26.7075,15.7375,1.1065,289.475
2008-10-15 16:00:00,0.0,0.0,2.194,25.7975,15.1225,1.2115,284.9
2008-10-15 17:00:00,0.0,0.0,1.722,23.552500000000002,15.3275,0.9159999999999999,285.4
2008-10-15 18:00:00,0.0,0.0,1.263,23.4475,13.932500000000001,0.71925,291.6
2008-10-15 19:00:00,0.0,0.0,1.439,23.7725,13.5125,0.85075,292.025
2008-10-15 20:00:00,0.0,0.0,1.761,23.9725,13.067499999999999,1.0907499999999999,296.375
2008-10-15 21:00:00,0.0,0.0,1.526,24.572499999999998,11.45,0.716,266.55
2008-10-15 22:00:00,0.0,0.0,0.807,25.16,10.67,0.2715,241.825
2008-10-15 23:00:00,0.0,0.0,0.394,25.5275,10.86,0.074,134.5975
2008-10-16 00:00:00,0.0,0.0,0.301,25.785,11.2025,0.04775,68.095
2008-10-16 01:00:00,0.0,0.0,0.709,26.11,11.51,0.2495,114.25
2008-10-16 02:00:00,0.0,0.0,0.759,26.1,11.8325,0.38,114.625
2008-10-16 03:00:00,0.0,0.0,0.363,25.0375,12.629999999999999,0.10425,94.625
2008-10-16 04:00:00,0.0,0.0,0.84,24.4825,12.97,0.39,94.3
