time (PST),fog drip,rain (mm),wind gust (m/s),air temperature (C),relative humidity (%),wind speed (m/s),wind direction (deg)
2007-08-09 17:00:00,0.0,0.0,3.887,15.0025,87.1,,321.975
2007-08-09 18:00:00,0.0,0.0,4.112,13.57,94.75,,327.25
2007-08-09 19:00:00,0.0,0.0,4.2,13.215,97.425,,325.375
2007-08-09 20:00:00,0.0,0.0,4.437,12.9975,98.675,,323.825
2007-08-09 21:00:00,0.0,0.0,4.587,12.955,99.15,,325.325
2007-08-09 22:00:00,0.0,0.0,4.1,12.7375,99.45,,325.6
2007-08-09 23:00:00,0.0,0.0,3.487,12.5325,99.625,,328.775
2007-08-10 00:00:00,0.0,0.0,2.85,12.3725,99.775,,329.525
2007-08-10 01:00:00,18.856,0.0,2.1,12.0025,99.85,,328.175
2007-08-10 02:00:00,28.284000000000002,0.0,2.287,11.835,99.9,,281.4
2007-08-10 03:00:00,4.714,0.0,3.65,14.8475,99.8,,139.575
2007-08-10 04:00:00,0.0,0.0,2.812,14.89,99.575,,97.94999999999999
2007-08-10 05:00:00,0.0,0.0,1.425,12.84,99.6,,319.8
2007-08-10 06:00:00,0.0,0.0,1.112,13.27,99.775,,239.025
2007-08-10 07:00:00,0.0,0.0,0.0,14.25,99.775,,0.0
2007-08-10 08:00:00,0.0,0.0,2.65,16.0625,97.475,,162.75
2007-08-10 09:00:00,0.0,0.0,1.95,16.935,91.95,,283.5
2007-08-10 10:00:00,0.0,0.0,1.287,17.677500000000002,86.975,,306.725
2007-08-10 11:00:00,0.0,0.0,1.6,19.3375,78.525,,313.525
2007-08-10 12:00:00,0.0,0.0,1.625,19.355,76.4,,320.775
2007-08-10 13:00:00,0.0,0.0,1.887,19.665,73.6,,317.475
2007-08-10 14:00:00,0.0,0.0,2.075,19.744999999999997,71.38,,318.9
2007-08-10 15:00:00,0.0,0.0,3.237,17.8675,76.7,,320.75
2007-08-10 16:00:00,0.0,0.0,3.387,16.285,80.25,,321.875
2007-08-10 17:00:00,0.0,0.0,3.525,13.877500000000001,91.975,,327.4
2007-08-10 18:00:00,0.0,0.0,3.937,12.932500000000001,96.75,,327.15
2007-08-10 19:00:00,0.0,0.0,3.662,12.545,98.875,,326.625
2007-08-10 20:00:00,0.0,0.0,3.7,12.445,99.35,,328.125
2007-08-10 21:00:00,0.0,0.0,3.437,12.2625,99.57499999999999,,326.275
2007-08-10 22:00:00,0.0,0.0,2.95,11.925,99.75,,331.05
2007-08-10 23:00:00,0.0,0.0,0.875,11.657499999999999,99.825,,165.625
2007-08-11 00:00:00,0.0,0.0,1.575,12.225,99.9,,81.8
2007-08-11 01:00:00,14.142000000000001,0.0,2.637,12.192499999999999,99.95,,328.425
2007-08-11 02:00:00,9.428,0.0,2.275,12.105,99.975,,328.625
2007-08-11 03:00:00,14.142000000000001,0.0,1.062,11.9,100.025,,329.975
2007-08-11 04:00:00,4.714,0.0,1.275,12.0775,100.07499999999999,,167.05
2007-08-11 05:00:00,4.714,0.0,0.975,12.525,100.07499999999999,,81.975
2007-08-11 06:00:00,0.0,0.0,0.675,13.02,100.07499999999999,,151.25
2007-08-11 07:00:00,0.0,0.0,0.0,13.8675,100.0,,0.0
2007-08-11 08:00:00,4.714,0.0,2.537,16.97,92.1,,165.025
2007-08-11 09:00:00,0.0,0.0,2.9,19.4075,75.375,,170.97500000000002
2007-08-11 10:00:00,0.0,0.0,2.3,19.98,74.025,,263.55
2007-08-11 11:00:00,0.0,0.0,1.412,20.1225,72.875,,285.95
2007-08-11 12:00:00,0.0,0.0,2.737,18.0475,78.475,,323.025
2007-08-11 13:00:00,0.0,0.0,3.462,17.42,80.05,,320.15
2007-08-11 14:00:00,0.0,0.0,3.975,16.5825,80.3,,318.5
2007-08-11 15:00:00,0.0,0.0,4.212,16.6025,79.5,,321.15
2007-08-11 16:00:00,0.0,0.0,3.962,16.5775,80.025,,326.92499999999995
2007-08-11 17:00:00,0.0,0.0,4.775,15.085,85.925,,330.0
2007-08-11 18:00:00,0.0,0.0,5.137,12.89,95.65,,325.875
2007-08-11 19:00:00,0.0,0.0,5.2,12.82,96.925,,326.25
2007-08-11 20:00:00,0.0,0.0,4.675,12.7675,97.2,,326.225
2007-08-11 21:00:00,0.0,0.0,4.587,12.57,97.45,,327.375
2007-08-11 22:00:00,0.0,0.0,4.6,12.54,98.4,,323.6
2007-08-11 23:00:00,0.0,0.0,5.087,12.54,98.85,,327.8
2007-08-12 00:00:00,0.0,0.0,3.762,12.42,99.25,,324.25
2007-08-12 01:00:00,0.0,0.0,2.937,12.28,99.45,,331.875
2007-08-12 02:00:00,0.0,0.0,2.725,12.1575,99.65,,333.725
2007-08-12 03:00:00,14.142000000000001,0.0,2.35,12.08,99.775,,327.825
2007-08-12 04:00:00,28.284000000000002,0.0,2.412,11.72,99.875,,330.95
2007-08-12 05:00:00,37.712,0.0,2.2,11.3575,99.975,,326.325
2007-08-12 06:00:00,23.57,0.0,1.962,12.155,100.0,,329.525
2007-08-12 07:00:00,4.714,0.0,1.537,13.155,99.975,,325.525
2007-08-12 08:00:00,0.0,0.0,1.087,14.26,99.875,,158.475
2007-08-12 09:00:00,0.0,0.0,1.612,15.11,98.55,,319.4
2007-08-12 10:00:00,0.0,0.0,2.137,16.3375,87.4,,325.57500000000005
2007-08-12 11:00:00,0.0,0.0,2.137,18.02,79.15,,321.2
2007-08-12 12:00:00,0.0,0.0,2.3,19.0475,73.85000000000001,,322.85
2007-08-12 13:00:00,0.0,0.0,2.35,19.7775,70.3075,,319.67499999999995
2007-08-12 14:00:00,0.0,0.0,2.5,19.2775,70.0875,,320.975
2007-08-12 15:00:00,0.0,0.0,3.362,18.1775,73.075,,318.075
2007-08-12 16:00:00,0.0,0.0,3.375,17.4725,75.975,,325.525
2007-08-12 17:00:00,0.0,0.0,3.962,16.59,78.5,,326.2
2007-08-12 18:00:00,0.0,0.0,4.437,14.6925,85.725,,325.95
2007-08-12 19:00:00,0.0,0.0,4.687,13.1175,91.95,,325.55
2007-08-12 20:00:00,0.0,0.0,4.675,12.9225,92.65,,326.25
2007-08-12 21:00:00,0.0,0.0,4.862,13.64,86.7,,326.725
2007-08-12 22:00:00,0.0,0.0,4.775,13.23,89.725,,331.0
2007-08-12 23:00:00,0.0,0.0,4.925,13.469999999999999,87.925,,328.225
2007-08-13 00:00:00,0.0,0.0,3.3,14.0125,82.92500000000001,,325.15
2007-08-13 01:00:00,0.0,0.0,3.187,12.7625,92.95,,324.95
2007-08-13 02:00:00,0.0,0.0,3.012,12.2475,96.525,,324.425
2007-08-13 03:00:00,0.0,0.0,2.212,11.975,98.025,,321.975
2007-08-13 04:00:00,0.0,0.0,2.662,11.6775,98.475,,322.125
2007-08-13 05:00:00,0.0,0.0,2.287,11.407499999999999,99.1,,324.725
2007-08-13 06:00:00,18.856,0.0,2.225,11.945,99.475,,332.625
2007-08-13 07:00:00,0.0,0.0,0.0,15.3725,92.25,,0.0
2007-08-13 08:00:00,0.0,0.0,1.85,18.04,79.825,,316.95
2007-08-13 09:00:00,0.0,0.0,2.037,20.175,72.42750000000001,,313.2
2007-08-13 10:00:00,0.0,0.0,2.0,21.7025,63.425,,317.15
2007-08-13 11:00:00,0.0,0.0,2.05,22.155,58.86,,321.925
2007-08-13 12:00:00,0.0,0.0,2.812,22.64,53.5925,,320.75
2007-08-13 13:00:00,0.0,0.0,3.325,21.9325,58.055,,321.025
2007-08-13 14:00:00,0.0,0.0,3.437,21.1075,59.5075,,323.55
2007-08-13 15:00:00,0.0,0.0,3.8,20.7775,59.74,,327.65
2007-08-13 16:00:00,0.0,0.0,4.4,20.392500000000002,59.32,,327.275
2007-08-13 17:00:00,0.0,0.0,5.362,18.0325,67.33500000000001,,325.85
2007-08-13 18:00:00,0.0,0.0,5.175,15.845,76.025,,330.8
2007-08-13 19:00:00,0.0,0.0,5.062,14.4775,79.725,,330.225
2007-08-13 20:00:00,0.0,0.0,5.125,14.3325,78.95,,331.5
2007-08-13 21:00:00,0.0,0.0,5.212,14.5225,75.47500000000001,,332.675
2007-08-13 22:00:00,0.0,0.0,4.35,14.71,73.6,,334.725
2007-08-13 23:00:00,0.0,0.0,5.537,13.93,81.6,,330.9
2007-08-14 00:00:00,0.0,0.0,5.362,13.5,85.85,,330.45
2007-08-14 01:00:00,0.0,0.0,5.15,13.355,87.025,,328.2
2007-08-14 02:00:00,0.0,0.0,4.15,12.795,92.375,,323.6
2007-08-14 03:00:00,0.0,0.0,3.425,12.525,94.6,,326.875
2007-08-14 04:00:00,0.0,0.0,3.45,12.2025,97.2,,326.75
2007-08-14 05:00:00,0.0,0.0,3.4,11.985,98.75,,324.175
2007-08-14 06:00:00,0.0,0.0,2.762,12.2925,98.95,,325.79999999999995
2007-08-14 07:00:00,0.0,0.0,2.487,13.745000000000001,95.775,,319.325
2007-08-14 08:00:00,0.0,0.0,2.012,16.1875,85.15,,317.875
2007-08-14 09:00:00,0.0,0.0,1.712,18.65,74.625,,316.075
2007-08-14 10:00:00,0.0,0.0,1.95,21.3125,64.225,,215.825
2007-08-14 11:00:00,0.0,0.0,1.462,21.7925,61.335,,317.82500000000005
2007-08-14 12:00:00,0.0,0.0,2.612,21.7675,59.085,,320.75
2007-08-14 13:00:00,0.0,0.0,4.012,19.68,65.33250000000001,,319.55
2007-08-14 14:00:00,0.0,0.0,4.637,17.3675,75.85,,320.125
2007-08-14 15:00:00,0.0,0.0,5.312,16.814999999999998,77.35,,324.75
2007-08-14 16:00:00,0.0,0.0,5.262,16.125,80.125,,321.275
2007-08-14 17:00:00,0.0,0.0,6.087,14.877500000000001,86.625,,328.525
2007-08-14 18:00:00,0.0,0.0,6.325,14.0725,89.5,,330.025
2007-08-14 19:00:00,0.0,0.0,5.85,13.6,91.175,,326.825
2007-08-14 20:00:00,0.0,0.0,5.75,13.655,88.95,,327.825
2007-08-14 21:00:00,0.0,0.0,6.412,13.735,85.9,,328.7
2007-08-14 22:00:00,0.0,0.0,6.162,13.2075,88.8,,331.05
2007-08-14 23:00:00,0.0,0.0,5.025,12.9925,90.725,,328.725
2007-08-15 00:00:00,0.0,0.0,5.475,12.647499999999999,94.15,,323.55
2007-08-15 01:00:00,0.0,0.0,5.275,12.33,95.925,,322.75
2007-08-15 02:00:00,0.0,0.0,5.237,11.9925,97.65,,324.475
2007-08-15 03:00:00,0.0,0.0,4.6,11.6675,98.65,,322.925
2007-08-15 04:00:00,0.0,0.0,3.887,11.395,99.25,,323.2
2007-08-15 05:00:00,0.0,0.0,2.525,11.385,99.55,,327.425
2007-08-15 06:00:00,4.714,0.0,2.85,11.467500000000001,99.675,,324.625
2007-08-15 07:00:00,4.714,0.0,2.987,11.995000000000001,99.8,,326.45
2007-08-15 08:00:00,0.0,0.0,2.637,12.6975,99.775,,327.725
2007-08-15 09:00:00,0.0,0.0,2.825,13.64,95.65,,324.45
2007-08-15 10:00:00,0.0,0.0,3.037,14.6125,88.85,,319.875
2007-08-15 11:00:00,0.0,0.0,2.8,16.259999999999998,81.775,,321.07500000000005
2007-08-15 12:00:00,0.0,0.0,3.712,16.2775,80.6,,320.375
2007-08-15 13:00:00,0.0,0.0,4.575,15.432500000000001,83.35,,322.75
2007-08-15 14:00:00,0.0,0.0,4.75,15.157499999999999,84.275,,322.325
2007-08-15 15:00:00,0.0,0.0,4.85,15.165,84.25,,322.325
2007-08-15 16:00:00,0.0,0.0,5.187,14.3525,88.325,,327.65
2007-08-15 17:00:00,0.0,0.0,5.8,13.86,90.0,,329.775
2007-08-15 18:00:00,0.0,0.0,6.35,13.095,92.5,,327.75
2007-08-15 19:00:00,0.0,0.0,6.362,12.7275,93.67500000000001,,324.875
2007-08-15 20:00:00,0.0,0.0,5.55,12.8,93.875,,327.0
2007-08-15 21:00:00,0.0,0.0,5.675,12.6525,94.925,,325.9
2007-08-15 22:00:00,0.0,0.0,5.912,12.23,97.075,,324.525
2007-08-15 23:00:00,0.0,0.0,7.59,11.907499999999999,98.775,,328.9
2007-08-16 00:00:00,0.0,0.0,5.437,11.795,99.35,,328.95
2007-08-16 01:00:00,0.0,0.0,4.062,11.7725,99.57499999999999,,324.775
2007-08-16 02:00:00,0.0,0.0,3.037,11.8925,99.55,,323.9
2007-08-16 03:00:00,0.0,0.0,3.25,12.0975,97.6,,324.825
2007-08-16 04:00:00,0.0,0.0,3.037,11.8575,99.075,,325.32500000000005
2007-08-16 05:00:00,28.284000000000002,0.0,2.987,11.6625,99.45,,323.85
2007-08-16 06:00:00,28.284,0.0,2.5,11.665,99.725,,322.475
2007-08-16 07:00:00,14.142000000000001,0.0,3.2,12.4,99.8,,323.85
2007-08-16 08:00:00,0.0,0.0,2.075,13.985,98.975,,324.85
2007-08-16 09:00:00,0.0,0.0,2.587,15.0775,91.55,,322.75
2007-08-16 10:00:00,0.0,0.0,2.525,15.8275,85.65,,323.375
2007-08-16 11:00:00,0.0,0.0,2.137,17.035,80.025,,324.15
2007-08-16 12:00:00,0.0,0.0,3.125,18.6575,73.975,,325.45
2007-08-16 13:00:00,0.0,0.0,3.675,19.4375,68.7275,,323.425
2007-08-16 14:00:00,0.0,0.0,3.875,20.3125,63.1375,,324.375
2007-08-16 15:00:00,0.0,0.0,4.037,19.865000000000002,63.5025,,326.5
2007-08-16 16:00:00,0.0,0.0,4.712,18.0725,69.1225,,327.325
2007-08-16 17:00:00,0.0,0.0,5.6,16.4175,73.7,,326.5
2007-08-16 18:00:00,0.0,0.0,6.1,14.56,78.55,,326.275
2007-08-16 19:00:00,0.0,0.0,6.362,13.8475,79.475,,327.775
2007-08-16 20:00:00,0.0,0.0,6.337,13.5625,79.425,,327.8
2007-08-16 21:00:00,0.0,0.0,5.575,13.315,80.85,,328.15
2007-08-16 22:00:00,0.0,0.0,4.537,13.09,82.525,,324.85
2007-08-16 23:00:00,0.0,0.0,3.25,12.675,86.025,,325.575
2007-08-17 00:00:00,0.0,0.0,3.325,12.2925,89.3,,324.25
2007-08-17 01:00:00,0.0,0.0,2.112,12.5275,88.575,,327.57500000000005
2007-08-17 02:00:00,0.0,0.0,2.037,15.17,75.7375,,162.05
2007-08-17 03:00:00,0.0,0.0,2.462,13.93,81.9,,324.275
2007-08-17 04:00:00,0.0,0.0,2.512,14.115,82.475,,324.7
2007-08-17 05:00:00,0.0,0.0,2.387,16.11,69.11250000000001,,326.45000000000005
2007-08-17 06:00:00,0.0,0.0,0.612,18.58,59.935,,86.675
2007-08-17 07:00:00,0.0,0.0,0.0,18.1625,64.7425,,0.0
2007-08-17 08:00:00,0.0,0.0,0.0,20.9375,59.3125,,0.0
2007-08-17 09:00:00,0.0,0.0,1.537,21.7775,56.81,,311.45
2007-08-17 10:00:00,0.0,0.0,1.437,21.9,55.745000000000005,,316.125
2007-08-17 11:00:00,0.0,0.0,1.2,24.9775,45.78,,232.675
2007-08-17 12:00:00,0.0,0.0,1.462,25.1525,43.7375,,242.1
2007-08-17 13:00:00,0.0,0.0,1.762,24.0475,46.045,,324.85
2007-08-17 14:00:00,0.0,0.0,2.0,23.4825,45.3675,,320.775
2007-08-17 15:00:00,0.0,0.0,2.912,22.0,51.865,,322.9
2007-08-17 16:00:00,0.0,0.0,4.137,19.4575,62.1975,,325.475
2007-08-17 17:00:00,0.0,0.0,4.487,18.0275,66.7475,,326.275
2007-08-17 18:00:00,0.0,0.0,4.262,15.2625,76.6,,325.325
2007-08-17 19:00:00,0.0,0.0,3.287,13.7875,82.25,,320.225
2007-08-17 20:00:00,0.0,0.0,3.712,14.07,79.125,,326.875
2007-08-17 21:00:00,0.0,0.0,3.775,14.4625,75.125,,327.125
2007-08-17 22:00:00,0.0,0.0,2.8,12.8225,86.0,,321.65
2007-08-17 23:00:00,0.0,0.0,2.762,12.1575,90.475,,325.55
2007-08-18 00:00:00,0.0,0.0,2.512,15.485,78.645,,142.4
2007-08-18 01:00:00,0.0,0.0,3.6,21.8475,47.1725,,118.67500000000001
2007-08-18 02:00:00,0.0,0.0,3.15,20.9525,49.8975,,137.175
2007-08-18 03:00:00,0.0,0.0,1.587,15.092500000000001,76.42,,210.85
2007-08-18 04:00:00,0.0,0.0,2.362,13.265,87.6,,243.15
2007-08-18 05:00:00,0.0,0.0,1.962,16.56,73.4175,,141.55
2007-08-18 06:00:00,0.0,0.0,2.4,16.294999999999998,74.0375,,242.9
2007-08-18 07:00:00,0.0,0.0,1.837,17.825,67.1225,,81.275
2007-08-18 08:00:00,0.0,0.0,2.337,23.41,45.9075,,79.775
2007-08-18 09:00:00,0.0,0.0,1.737,23.335,49.7,,277.725
2007-08-18 10:00:00,0.0,0.0,1.012,21.6,56.4475,,163.7
2007-08-18 11:00:00,0.0,0.0,0.875,25.1975,44.89,,239.275
2007-08-18 12:00:00,0.0,0.0,2.037,23.8225,46.935,,321.575
2007-08-18 13:00:00,0.0,0.0,2.487,22.5075,49.8875,,322.775
2007-08-18 14:00:00,0.0,0.0,3.062,23.095,46.5925,,320.8
2007-08-18 15:00:00,0.0,0.0,3.95,20.82,59.265,,323.5
2007-08-18 16:00:00,0.0,0.0,3.95,19.072499999999998,65.6775,,325.125
2007-08-18 17:00:00,0.0,0.0,4.525,17.8475,68.94,,325.5
2007-08-18 18:00:00,0.0,0.0,4.75,15.0975,78.875,,328.35
2007-08-18 19:00:00,0.0,0.0,4.512,13.32,85.9,,330.7
2007-08-18 20:00:00,0.0,0.0,4.587,13.092500000000001,86.45,,334.275
2007-08-18 21:00:00,0.0,0.0,4.8,12.635,89.05,,332.525
2007-08-18 22:00:00,0.0,0.0,4.85,12.4925,90.25,,331.6
2007-08-18 23:00:00,0.0,0.0,4.9,12.56,89.875,,328.125
2007-08-19 00:00:00,0.0,0.0,3.5,12.4475,90.95,,326.375
2007-08-19 01:00:00,0.0,0.0,2.0,12.0825,93.625,,321.375
2007-08-19 02:00:00,0.0,0.0,3.125,11.5775,97.475,,325.875
2007-08-19 03:00:00,0.0,0.0,2.987,11.344999999999999,98.825,,328.375
2007-08-19 04:00:00,28.284,0.0,3.05,11.11,99.225,,325.8
2007-08-19 05:00:00,51.854,0.0,2.837,10.690000000000001,99.5,,323.6
2007-08-19 06:00:00,56.568,0.0,2.775,10.442499999999999,99.675,,322.575
2007-08-19 07:00:00,18.856,0.0,2.762,11.502500000000001,99.775,,322.975
2007-08-19 08:00:00,0.0,0.0,2.337,13.585,98.05,,324.85
2007-08-19 09:00:00,0.0,0.0,2.1,15.42,87.425,,324.325
2007-08-19 10:00:00,0.0,0.0,2.05,16.8175,79.275,,322.575
2007-08-19 11:00:00,0.0,0.0,2.187,18.3125,72.95,,320.45
2007-08-19 12:00:00,0.0,0.0,2.112,18.9625,70.35,,325.25
2007-08-19 13:00:00,0.0,0.0,2.475,19.295,67.35249999999999,,321.0
2007-08-19 14:00:00,0.0,0.0,2.6,20.3325,63.1075,,321.75
2007-08-19 15:00:00,0.0,0.0,3.5,19.47,65.06,,317.75
2007-08-19 16:00:00,0.0,0.0,4.512,17.515,71.0,,322.75
2007-08-19 17:00:00,0.0,0.0,4.562,16.445,77.125,,326.425
2007-08-19 18:00:00,0.0,0.0,4.4,14.129999999999999,88.025,,326.275
2007-08-19 19:00:00,0.0,0.0,4.437,12.879999999999999,93.775,,326.125
2007-08-19 20:00:00,0.0,0.0,4.675,13.7525,85.375,,328.15
2007-08-19 21:00:00,0.0,0.0,4.312,16.372500000000002,67.59,,331.575
2007-08-19 22:00:00,0.0,0.0,4.187,18.89,53.4275,,328.625
2007-08-19 23:00:00,0.0,0.0,3.912,17.155,61.24250000000001,,328.325
2007-08-20 00:00:00,0.0,0.0,3.637,14.2225,76.61500000000001,,331.15
2007-08-20 01:00:00,0.0,0.0,2.262,10.46,97.85,,326.775
2007-08-20 02:00:00,28.284,0.0,2.537,10.46,98.75,,323.525
2007-08-20 03:00:00,89.566,0.0,2.8,10.2075,99.225,,323.8
2007-08-20 04:00:00,18.856,0.0,3.037,10.225,99.525,,328.25
2007-08-20 05:00:00,0.0,0.0,1.587,11.844999999999999,94.775,,105.3
2007-08-20 06:00:00,0.0,0.0,1.737,15.084999999999999,82.9925,,70.625
2007-08-20 07:00:00,0.0,0.0,2.05,16.0375,78.595,,211.05
2007-08-20 08:00:00,0.0,0.0,2.637,19.947499999999998,71.4825,,127.875
2007-08-20 09:00:00,0.0,0.0,2.187,23.9025,56.4825,,130.65
2007-08-20 10:00:00,0.0,0.0,2.725,27.41,35.6025,,166.2
2007-08-20 11:00:00,0.0,0.0,2.487,28.95,34.8525,,226.175
2007-08-20 12:00:00,0.0,0.0,4.162,29.13,29.982499999999998,,156.1
2007-08-20 13:00:00,0.0,0.0,3.55,28.107499999999998,33.95,,178.025
2007-08-20 14:00:00,0.0,0.0,0.387,29.7775,32.870000000000005,,74.65
2007-08-20 15:00:00,0.0,0.0,1.037,28.35,36.805,,233.85
2007-08-20 16:00:00,0.0,0.0,2.862,24.064999999999998,47.2875,,320.72499999999997
2007-08-20 17:00:00,0.0,0.0,3.725,22.29,50.315,,326.45
2007-08-20 18:00:00,0.0,0.0,3.35,18.3975,65.09,,329.04999999999995
2007-08-20 19:00:00,0.0,0.0,4.962,13.879999999999999,88.775,,329.625
2007-08-20 20:00:00,0.0,0.0,5.462,13.674999999999999,90.975,,326.9
2007-08-20 21:00:00,0.0,0.0,5.587,14.4225,87.675,,331.725
2007-08-20 22:00:00,0.0,0.0,5.012,13.9525,90.64999999999999,,335.675
2007-08-20 23:00:00,0.0,0.0,5.125,12.8425,97.975,,329.925
2007-08-21 00:00:00,0.0,0.0,5.4,12.615,98.725,,331.925
2007-08-21 01:00:00,0.0,0.0,4.637,12.5025,98.375,,329.7
2007-08-21 02:00:00,0.0,0.0,4.475,12.435,99.15,,323.875
2007-08-21 03:00:00,0.0,0.0,3.425,12.3075,99.475,,322.825
2007-08-21 04:00:00,23.57,0.0,2.537,12.1225,99.65,,328.3
2007-08-21 05:00:00,42.426,0.0,2.312,11.915,99.8,,330.55
2007-08-21 06:00:00,0.0,0.0,1.562,14.8775,99.7,,121.1
2007-08-21 07:00:00,0.0,0.0,1.625,17.2525,94.075,,117.225
2007-08-21 08:00:00,0.0,0.0,0.387,19.0425,83.525,,116.025
2007-08-21 09:00:00,0.0,0.0,1.212,20.08,77.175,,304.725
2007-08-21 10:00:00,0.0,0.0,1.05,20.7025,72.66499999999999,,157.6
2007-08-21 11:00:00,0.0,0.0,1.2,24.2925,59.722500000000004,,76.275
2007-08-21 12:00:00,0.0,0.0,1.812,22.0875,61.972500000000004,,325.775
2007-08-21 13:00:00,0.0,0.0,2.187,20.205,66.5975,,324.75
2007-08-21 14:00:00,0.0,0.0,2.787,20.5325,64.2525,,321.05
2007-08-21 15:00:00,0.0,0.0,3.212,19.585,68.9075,,323.35
2007-08-21 16:00:00,0.0,0.0,3.812,16.55,82.05,,326.55
2007-08-21 17:00:00,0.0,0.0,4.375,14.605,91.125,,327.175
2007-08-21 18:00:00,0.0,0.0,4.525,13.3375,97.45,,330.425
2007-08-21 19:00:00,0.0,0.0,4.462,13.0825,98.75,,329.625
2007-08-21 20:00:00,9.428,0.0,4.55,12.9675,99.30000000000001,,332.075
2007-08-21 21:00:00,9.428,0.0,5.387,12.76,99.6,,331.65
2007-08-21 22:00:00,23.57,0.0,5.65,12.445,99.725,,330.47499999999997
2007-08-21 23:00:00,37.712,0.0,5.437,12.212499999999999,99.825,,328.05
2007-08-22 00:00:00,47.14,0.0,5.787,12.025,99.9,,323.225
2007-08-22 01:00:00,32.998000000000005,0.0,4.087,11.95,99.975,,327.525
2007-08-22 02:00:00,32.998000000000005,0.0,3.875,12.1075,100.0,,326.0
2007-08-22 03:00:00,37.712,0.0,2.7,12.149999999999999,100.0,,328.125
2007-08-22 04:00:00,42.426,0.0,2.137,11.9875,100.025,,324.975
2007-08-22 05:00:00,32.998000000000005,0.0,2.475,11.85,100.1,,327.7
2007-08-22 06:00:00,28.284000000000002,0.0,1.912,12.129999999999999,100.1,,326.225
2007-08-22 07:00:00,9.428,0.0,1.212,13.0625,100.05,,83.1
2007-08-22 08:00:00,0.0,0.0,2.462,18.0175,95.875,,158.425
2007-08-22 09:00:00,0.0,0.0,0.675,19.1425,86.72500000000001,,132.2
2007-08-22 10:00:00,0.0,0.0,2.475,19.15,81.6,,192.9
2007-08-22 11:00:00,0.0,0.0,2.45,22.49,70.38499999999999,,221.975
2007-08-22 12:00:00,0.0,0.0,2.4,18.0325,80.125,,315.425
2007-08-22 13:00:00,0.0,0.0,2.975,16.814999999999998,82.15,,322.4
2007-08-22 14:00:00,0.0,0.0,3.475,16.075,84.625,,317.675
2007-08-22 15:00:00,0.0,0.0,3.337,16.2,83.575,,315.975
2007-08-22 16:00:00,0.0,0.0,2.637,16.255,83.85,,319.475
2007-08-22 17:00:00,0.0,0.0,3.1,14.0175,92.25,,321.70000000000005
2007-08-22 18:00:00,0.0,0.0,3.35,12.9575,97.15,,325.675
2007-08-22 19:00:00,0.0,0.0,3.362,12.4875,98.625,,328.225
2007-08-22 20:00:00,0.0,0.0,3.15,12.2425,99.3,,326.525
2007-08-22 21:00:00,28.284000000000002,0.0,3.137,12.07,99.575,,325.275
2007-08-22 22:00:00,32.998000000000005,0.0,3.037,11.9925,99.75,,326.55
2007-08-22 23:00:00,28.284000000000002,0.0,2.45,11.807500000000001,99.85,,327.6
2007-08-23 00:00:00,32.998000000000005,0.0,1.625,11.705,99.92500000000001,,324.5
2007-08-23 01:00:00,18.856,0.0,1.262,12.0275,99.92500000000001,,292.2
2007-08-23 02:00:00,18.856,0.0,1.825,12.02,100.0,,316.4
2007-08-23 03:00:00,23.57,0.0,1.625,12.317499999999999,100.0,,314.575
2007-08-23 04:00:00,18.856,0.0,1.512,12.455,100.0,,317.95
2007-08-23 05:00:00,14.142000000000001,0.1,2.525,13.2225,99.975,,233.125
2007-08-23 06:00:00,9.428,0.0,2.687,14.407499999999999,99.9,,147.625
2007-08-23 07:00:00,0.0,0.0,2.437,14.467500000000001,99.92500000000001,,158.925
2007-08-23 08:00:00,0.0,0.0,1.4,13.45,100.0,,320.325
2007-08-23 09:00:00,0.0,0.0,1.137,13.675,100.0,,161.625
2007-08-23 10:00:00,4.714,0.0,0.812,14.2725,100.0,,155.925
2007-08-23 11:00:00,0.0,0.0,1.437,15.2025,99.925,,240.1
2007-08-23 12:00:00,0.0,0.0,2.287,15.945,99.4,,318.975
2007-08-23 13:00:00,0.0,0.0,2.7,15.5275,93.0,,322.575
2007-08-23 14:00:00,0.0,0.0,2.587,17.265,83.25,,316.6
2007-08-23 15:00:00,0.0,0.0,2.55,18.142500000000002,79.25,,321.575
2007-08-23 16:00:00,0.0,0.0,4.175,16.31,84.55,,324.4
2007-08-23 17:00:00,0.0,0.0,3.662,15.2125,87.6,,320.95
2007-08-23 18:00:00,0.0,0.0,3.737,13.91,94.625,,324.05
2007-08-23 19:00:00,0.0,0.0,4.437,13.055,97.45,,324.575
2007-08-23 20:00:00,0.0,0.0,3.862,12.895,98.525,,321.85
2007-08-23 21:00:00,0.0,0.0,3.275,12.9325,98.92500000000001,,324.4
2007-08-23 22:00:00,0.0,0.0,2.925,12.945,98.625,,322.625
2007-08-23 23:00:00,0.0,0.0,2.712,12.8725,98.75,,319.05
2007-08-24 00:00:00,0.0,0.0,2.875,12.8025,98.975,,326.675
2007-08-24 01:00:00,0.0,0.0,2.362,12.7125,99.2,,326.0
2007-08-24 02:00:00,0.0,0.0,1.737,12.6975,99.375,,331.525
2007-08-24 03:00:00,0.0,0.0,1.912,12.745000000000001,99.55,,328.025
2007-08-24 04:00:00,0.0,0.0,1.925,12.745,99.675,,326.52500000000003
2007-08-24 05:00:00,0.0,0.0,1.7,12.717500000000001,99.75,,323.7
2007-08-24 06:00:00,0.0,0.0,1.55,12.842500000000001,99.8,,321.8
