time (PST),fog,fog tips,rain (mm),air temperature (C),relative humidity (%),wind speed (m/s),wind gust (m/s),wind direction (deg)
2008-01-30 12:00:00,0.0,0.0,0.0,8.995000000000001,62.120000000000005,4.635,5.7945,297.35
2008-01-30 13:00:00,0.0,0.0,0.0,9.0475,71.5975,4.81475,6.03175,288.225
2008-01-30 14:00:00,0.0,0.0,0.0,8.995000000000001,74.1675,5.057,6.046,293.025
2008-01-30 15:00:00,0.0,0.0,0.0,8.745000000000001,76.99,4.552,5.6805,282.1
2008-01-30 16:00:00,0.0,0.0,0.0,8.169,79.045,5.03825,6.00325,271.075
2008-01-30 17:00:00,0.0,0.0,0.0,7.60925,82.975,3.8805,4.7615,302.25
2008-01-30 18:00:00,0.0,0.0,0.0,7.9855,67.5575,3.184,4.376,326.27500000000003
2008-01-30 19:00:00,0.0,0.0,0.0,7.644,62.96,1.81325,2.83975,93.6865
2008-01-30 20:00:00,0.0,0.0,0.0,7.1259999999999994,60.9875,1.70925,2.60875,332.95
2008-01-30 21:00:00,0.0,0.0,0.0,6.97325,56.105000000000004,2.1245,3.0605,332.45
2008-01-30 22:00:00,0.0,0.0,0.0,6.67275,56.485,1.03525,1.747,265.19
2008-01-30 23:00:00,0.0,0.0,0.0,6.8335,56.8975,0.957,1.76425,216.329
2008-01-31 00:00:00,0.0,0.0,0.0,6.75175,58.9775,0.8565,1.47725,185.40525
2008-01-31 01:00:00,0.0,0.0,0.0,6.353,59.8025,0.54225,1.02875,120.855
2008-01-31 02:00:00,0.0,0.0,0.0,6.429,61.815,0.6970000000000001,1.4885,78.3575
2008-01-31 03:00:00,0.0,0.0,0.0,7.3695,50.1025,0.58925,1.1415,141.3
2008-01-31 04:00:00,0.0,0.0,0.0,7.6530000000000005,47.0975,0.551,0.9065,97.75
2008-01-31 05:00:00,0.0,0.0,0.0,7.63425,44.23,0.5670000000000001,1.0085,66.62325
2008-01-31 06:00:00,0.0,0.0,0.0,7.64725,42.84,0.747,1.3355000000000001,316.525
2008-01-31 07:00:00,0.0,0.0,0.0,6.5835,67.97,0.6045,1.14425,291.225
2008-01-31 08:00:00,0.0,0.0,0.0,7.741750000000001,58.195,0.479,1.0545,164.5075
2008-01-31 09:00:00,0.0,0.0,0.0,9.79,50.765,0.42675,0.87975,227.905
2008-01-31 10:00:00,0.0,0.0,0.0,9.51,68.0075,1.20275,1.64325,284.275
2008-01-31 11:00:00,0.0,0.0,0.0,10.895,60.6425,1.07625,1.52425,289.625
2008-01-31 12:00:00,0.0,0.0,0.0,13.690000000000001,42.9,0.9885,1.75,209.575
2008-01-31 13:00:00,0.0,0.0,0.0,12.2175,54.64,1.684,2.03125,285.3
2008-01-31 14:00:00,0.0,0.0,0.0,11.68,50.015,1.67225,2.1879999999999997,277.725
2008-01-31 15:00:00,0.0,0.0,0.0,10.8825,55.9475,2.553,3.34025,288.625
2008-01-31 16:00:00,0.0,0.0,0.0,9.17,65.3475,3.036,3.6355,279.4
2008-01-31 17:00:00,0.0,0.0,0.0,8.567499999999999,76.30000000000001,2.534,3.2135,297.925
2008-01-31 18:00:00,0.0,0.0,0.0,7.5962499999999995,81.5675,2.96425,3.8535,293.45
2008-01-31 19:00:00,0.0,0.0,0.0,7.0352500000000004,83.425,1.8867500000000001,2.69125,306.45
2008-01-31 20:00:00,0.0,0.0,0.0,6.95575,83.475,1.96225,2.6022499999999997,311.6
2008-01-31 21:00:00,0.0,0.0,0.0,6.8515,90.35,2.4459999999999997,3.1975,299.825
2008-01-31 22:00:00,0.0,0.0,0.0,6.921,96.15,3.088,3.7735000000000003,305.4
2008-01-31 23:00:00,0.0,0.0,0.0,6.4665,93.975,2.69325,3.61725,305.725
2008-02-01 00:00:00,0.0,0.0,0.0,6.20625,94.7,2.15825,3.01425,316.9
2008-02-01 01:00:00,0.0,0.0,0.0,6.23475,94.75,2.505,3.2755,305.8
2008-02-01 02:00:00,0.0,0.0,0.0,6.67675,91.675,2.8817500000000003,3.7479999999999998,315.55
2008-02-01 03:00:00,0.0,0.0,0.0,7.579000000000001,83.5,3.14575,3.94075,321.425
2008-02-01 04:00:00,0.0,0.0,0.0,7.34175,91.5,3.6835,4.7565,334.375
2008-02-01 05:00:00,0.0,0.0,0.0,7.6505,96.525,3.157,4.08325,318.225
2008-02-01 06:00:00,0.0,0.0,0.0,8.127,97.65,3.43925,4.522,307.9
2008-02-01 07:00:00,0.0,0.0,0.0,8.975,97.95,3.69475,4.7755,316.85
2008-02-01 08:00:00,0.0,0.0,0.0,8.8275,98.07499999999999,3.31675,4.3875,317.35
2008-02-01 09:00:00,0.0,0.0,0.1004,8.5,97.475,3.944,4.6765,305.9
2008-02-01 10:00:00,0.0,0.0,0.0,8.2125,95.05,4.5504999999999995,5.5085,303.6
2008-02-01 11:00:00,0.0,0.0,0.0,8.58,83.85,4.96225,6.096500000000001,295.0
2008-02-01 12:00:00,0.0,0.0,0.0,8.7075,80.9175,5.09075,6.29025,289.45
2008-02-01 13:00:00,0.0,0.0,0.0,9.51,78.83250000000001,4.5095,5.68525,297.225
2008-02-01 14:00:00,0.0,0.0,0.0,9.5975,72.6375,4.66575,5.54325,286.6
2008-02-01 15:00:00,0.0,0.0,0.0,9.045,74.5175,4.5955,5.685499999999999,287.0
2008-02-01 16:00:00,0.0,0.0,0.0,8.6025,75.7075,3.5782499999999997,4.36975,295.075
2008-02-01 17:00:00,0.0,0.0,0.0,7.8919999999999995,75.7625,2.48175,3.58225,315.625
2008-02-01 18:00:00,0.0,0.0,0.0,7.4055,75.72749999999999,2.61075,3.5405,325.125
2008-02-01 19:00:00,0.0,0.0,0.0,6.992,78.5025,2.3305,3.22,315.975
2008-02-01 20:00:00,0.0,0.0,0.0,6.6965,81.8825,2.243,3.0535,329.675
2008-02-01 21:00:00,0.0,0.0,0.0,6.9035,78.595,1.75925,2.34375,333.45
2008-02-01 22:00:00,0.0,0.0,0.0,6.822,73.72749999999999,1.6905000000000001,2.36975,313.275
2008-02-01 23:00:00,0.0,0.0,0.0,6.91475,70.01,1.62625,2.3395,323.8
2008-02-02 00:00:00,0.0,0.0,0.0,6.76075,68.0425,1.9267500000000002,2.8515,324.075
2008-02-02 01:00:00,0.0,0.0,0.0,6.9365000000000006,58.955,2.3255,3.37025,322.9
2008-02-02 02:00:00,0.0,0.0,0.0,6.8855,58.662499999999994,2.65475,3.60425,315.725
2008-02-02 03:00:00,0.0,0.0,0.0,5.84475,67.79,2.08525,2.87675,323.625
2008-02-02 04:00:00,0.0,0.0,0.0,5.8215,64.8,2.69375,3.5942499999999997,321.725
2008-02-02 05:00:00,0.0,0.0,0.0,6.0495,62.9225,3.41425,4.7755,330.325
2008-02-02 06:00:00,0.0,0.0,0.0,5.9145,61.14,3.372,4.39025,331.9
2008-02-02 07:00:00,0.0,0.0,0.0,6.07225,63.825,3.2245,4.271,330.45
2008-02-02 08:00:00,0.0,0.0,0.0,6.03375,69.1575,2.813,4.11025,327.15
2008-02-02 09:00:00,0.0,0.0,0.0,6.624499999999999,70.845,2.5082500000000003,3.59275,319.9
2008-02-02 10:00:00,0.0,0.0,0.0,7.4995,64.2325,2.9587499999999998,4.18175,319.025
2008-02-02 11:00:00,0.0,0.0,0.0,9.0125,59.9125,2.8272500000000003,3.7809999999999997,304.475
2008-02-02 12:00:00,0.0,0.0,0.0,8.57,64.625,4.1370000000000005,4.913,285.25
2008-02-02 13:00:00,0.0,0.0,0.0,8.754999999999999,66.7975,4.29375,5.281000000000001,283.575
2008-02-02 14:00:00,0.0,0.0,0.0,8.6075,68.3925,4.22525,4.84175,280.25
2008-02-02 15:00:00,0.0,0.0,0.0,8.455,71.885,4.12325,5.0785,295.90000000000003
2008-02-02 16:00:00,0.0,0.0,0.0,7.88125,78.02,4.00975,4.79225,302.2
2008-02-02 17:00:00,0.0,0.0,0.0,6.85325,84.125,3.947,4.96725,293.85
2008-02-02 18:00:00,0.0,0.0,0.0,6.474,87.05,3.909,4.8355,301.2
2008-02-02 19:00:00,0.0,0.0,0.0,6.4552499999999995,90.1,3.171,4.28075,309.475
2008-02-02 20:00:00,0.0,0.0,0.0,6.6405,90.675,3.9370000000000003,4.67825,299.775
2008-02-02 21:00:00,0.0,0.0,0.0,6.85025,92.225,3.72675,4.5535,280.95
2008-02-02 22:00:00,0.0,0.0,0.0,6.8942499999999995,94.025,3.1865,4.3415,267.4
2008-02-02 23:00:00,0.0,0.0,0.2008,6.82975,96.65,3.25975,4.13925,263.575
2008-02-03 00:00:00,3.7253,1.0,0.8031699999999999,6.684,97.55,1.73325,2.72975,238.075
2008-02-03 01:00:00,22.351799999999997,6.0,3.11235,7.208,97.825,2.0460000000000003,3.11975,229.15
2008-02-03 02:00:00,40.9786,11.00008053042708,6.5256,7.7665,97.95,1.8895,2.96075,227.15
2008-02-03 03:00:00,67.056,18.00016106085416,8.2324,8.485,98.0,2.689,3.77225,231.225
2008-02-03 04:00:00,63.330999999999996,17.00024159128124,5.82286,9.1525,98.1,3.5107500000000003,5.0295000000000005,243.9
2008-02-03 05:00:00,63.33,16.99997315652431,4.517670000000001,9.7575,98.175,4.191,5.173,265.3
2008-02-03 06:00:00,29.802899999999998,8.000134217378466,1.30515,10.067499999999999,98.275,5.80425,7.2075,269.7
2008-02-03 07:00:00,70.781,19.000080530427084,3.11221,9.2525,98.35,4.989,6.114,282.325
2008-02-03 08:00:00,70.78,18.99981209567015,2.81107,8.8,98.45,3.93925,5.0169999999999995,291.1
2008-02-03 09:00:00,22.351799999999997,6.0,1.00396,8.2075,98.525,3.561,4.43725,307.825
2008-02-03 10:00:00,14.9012,4.0,0.60238,7.982,98.6,3.965,5.3934999999999995,291.15
2008-02-03 11:00:00,14.901299999999999,4.000026843475694,0.7027800000000001,7.944749999999999,98.725,4.54025,5.92575,294.675
2008-02-03 12:00:00,3.7253,1.0,0.20079,7.2755,98.775,3.73925,4.774,296.75
2008-02-03 13:00:00,0.0,0.0,0.0,7.748,98.775,4.6915000000000004,5.73025,288.7
2008-02-03 14:00:00,0.0,0.0,0.0,7.7415,98.675,4.805,6.30675,310.675
2008-02-03 15:00:00,0.0,0.0,0.0,7.79425,95.2,5.28075,6.45,296.325
2008-02-03 16:00:00,0.0,0.0,0.0,7.7684999999999995,90.3,5.226,6.601,297.8
2008-02-03 17:00:00,0.0,0.0,0.0,7.307,90.225,4.9445,6.484,306.6
2008-02-03 18:00:00,0.0,0.0,0.0,6.7585,88.6,4.256,5.2825,313.1
2008-02-03 19:00:00,0.0,0.0,0.0,6.78875,88.75,4.1215,5.49325,312.425
2008-02-03 20:00:00,0.0,0.0,0.0,6.7435,88.225,3.86875,4.937250000000001,313.85
2008-02-03 21:00:00,0.0,0.0,0.0,6.3145,87.3,3.636,4.70275,320.625
2008-02-03 22:00:00,0.0,0.0,0.0,6.1455,87.375,3.7385,5.003500000000001,316.0
2008-02-03 23:00:00,0.0,0.0,0.0,6.054,87.05,3.691,4.9775,326.65
2008-02-04 00:00:00,0.0,0.0,0.0,6.0115,87.05,3.7437500000000004,5.19975,325.25
2008-02-04 01:00:00,0.0,0.0,0.0,5.81925,87.025,3.8135,5.05575,328.05
2008-02-04 02:00:00,0.0,0.0,0.0,5.569,87.725,3.541,4.82375,331.725
2008-02-04 03:00:00,0.0,0.0,0.0,5.30325,83.425,3.656,4.74375,327.375
2008-02-04 04:00:00,0.0,0.0,0.0,5.35425,77.5525,4.2010000000000005,5.307,328.525
2008-02-04 05:00:00,0.0,0.0,0.0,5.365,75.375,3.95275,5.08175,330.95
2008-02-04 06:00:00,0.0,0.0,0.0,5.4695,73.6375,3.7765,4.907,322.45
2008-02-04 07:00:00,0.0,0.0,0.0,5.911,67.2675,3.97875,5.0200000000000005,328.65
2008-02-04 08:00:00,0.0,0.0,0.0,6.22125,69.07249999999999,3.8449999999999998,4.654999999999999,317.025
2008-02-04 09:00:00,0.0,0.0,0.0,6.6842500000000005,71.57,3.86275,4.9182500000000005,332.95
2008-02-04 10:00:00,0.0,0.0,0.0,7.582,71.725,3.8025,4.70125,336.575
2008-02-04 11:00:00,0.0,0.0,0.0,8.32325,66.6875,4.0685,5.1605,341.275
2008-02-04 12:00:00,0.0,0.0,0.0,9.0525,62.78,4.2095,5.342,330.05
2008-02-04 13:00:00,0.0,0.0,0.0,9.337499999999999,61.0225,4.71175,6.19725,333.175
2008-02-04 14:00:00,0.0,0.0,0.0,10.245000000000001,59.965,3.144,4.23275,316.575
2008-02-04 15:00:00,0.0,0.0,0.0,10.1725,65.12,3.30525,4.3235,313.05
2008-02-04 16:00:00,0.0,0.0,0.0,10.05,56.8275,1.9095,2.7712499999999998,244.45625
2008-02-04 17:00:00,0.0,0.0,0.0,8.52375,60.4825,1.48875,2.45075,252.70425
2008-02-04 18:00:00,0.0,0.0,0.0,7.1434999999999995,60.345,1.44625,2.3725,265.015
2008-02-04 19:00:00,0.0,0.0,0.0,6.9955,53.457499999999996,1.688,2.4152500000000003,272.9525
2008-02-04 20:00:00,0.0,0.0,0.0,6.9495000000000005,50.985,2.12775,3.41875,181.36350000000002
2008-02-04 21:00:00,0.0,0.0,0.0,6.287,54.41,1.322,2.03925,251.7625
2008-02-04 22:00:00,0.0,0.0,0.0,6.2669999999999995,54.4675,0.79975,1.4545,151.2
2008-02-04 23:00:00,0.0,0.0,0.0,7.3445,43.3775,0.183,0.5287499999999999,115.985
2008-02-05 00:00:00,0.0,0.0,0.0,7.59775,43.365,0.33525,0.7805,197.325
2008-02-05 01:00:00,0.0,0.0,0.0,7.670999999999999,40.565,0.5794999999999999,1.09,180.15
2008-02-05 02:00:00,0.0,0.0,0.0,6.997,42.615,0.615,1.50075,187.2
2008-02-05 03:00:00,0.0,0.0,0.0,7.2010000000000005,38.2475,0.3425,0.79175,173.3825
2008-02-05 04:00:00,0.0,0.0,0.0,7.11075,40.3,0.27,0.6227499999999999,129.57
2008-02-05 05:00:00,0.0,0.0,0.0,6.4215,48.105000000000004,0.23275,0.6679999999999999,74.03
2008-02-05 06:00:00,0.0,0.0,0.0,5.769,50.0025,0.31225,0.58075,95.15
2008-02-05 07:00:00,0.0,0.0,0.0,6.4079999999999995,43.54,0.26325,0.5465,98.425
2008-02-05 08:00:00,0.0,0.0,0.0,8.10775,40.2025,0.12825,0.34199999999999997,82.8075
2008-02-05 09:00:00,0.0,0.0,0.0,10.51,37.83,0.36,0.69775,78.6225
2008-02-05 10:00:00,0.0,0.0,0.0,11.5025,35.1025,0.4485,0.911,116.9925
2008-02-05 11:00:00,0.0,0.0,0.0,11.8825,40.0025,0.81075,1.4075,176.7
2008-02-05 12:00:00,0.0,0.0,0.0,11.8925,51.3,1.587,2.214,283.35
2008-02-05 13:00:00,0.0,0.0,0.0,12.345,47.292500000000004,1.40725,2.1105,285.55
2008-02-05 14:00:00,0.0,0.0,0.0,12.465,46.0575,1.6455,2.24275,281.625
2008-02-05 15:00:00,0.0,0.0,0.0,11.8325,46.3875,1.3845,2.09625,211.625
2008-02-05 16:00:00,0.0,0.0,0.0,11.08,52.7525,1.64575,2.1342499999999998,274.3
2008-02-05 17:00:00,0.0,0.0,0.0,8.66275,71.78,1.266,1.69825,294.35
2008-02-05 18:00:00,0.0,0.0,0.0,7.2235,71.9825,1.035,1.4585,304.525
2008-02-05 19:00:00,0.0,0.0,0.0,7.1145,63.129999999999995,1.12625,1.62775,303.0
2008-02-05 20:00:00,0.0,0.0,0.0,7.42375,50.885,1.162,1.76525,302.375
2008-02-05 21:00:00,0.0,0.0,0.0,7.04775,60.9425,1.241,1.7429999999999999,292.95
2008-02-05 22:00:00,0.0,0.0,0.0,7.58975,55.0875,1.00725,1.45075,279.05
2008-02-05 23:00:00,0.0,0.0,0.0,8.265,41.1475,0.888,1.31125,284.4
2008-02-06 00:00:00,0.0,0.0,0.0,8.7625,35.01,1.115,1.6524999999999999,293.475
2008-02-06 01:00:00,0.0,0.0,0.0,9.16,33.35,1.1065,1.6052499999999998,295.825
2008-02-06 02:00:00,0.0,0.0,0.0,8.24925,50.2025,1.14475,1.8595,298.125
2008-02-06 03:00:00,0.0,0.0,0.0,6.89675,78.68,1.45975,1.986,297.75
2008-02-06 04:00:00,0.0,0.0,0.0,6.32925,88.075,1.6942499999999998,2.262,307.07500000000005
2008-02-06 05:00:00,0.0,0.0,0.0,6.125,91.225,1.80775,2.261,319.3
2008-02-06 06:00:00,0.0,0.0,0.0,6.399,80.8925,2.29875,2.97175,320.9
2008-02-06 07:00:00,0.0,0.0,0.0,6.4415000000000004,71.8,2.1470000000000002,2.721,321.025
2008-02-06 08:00:00,0.0,0.0,0.0,6.9885,73.4825,2.6675,3.44625,322.375
2008-02-06 09:00:00,0.0,0.0,0.0,8.28375,75.27250000000001,2.89025,3.58575,303.35
2008-02-06 10:00:00,0.0,0.0,0.0,9.115,75.5725,3.29275,3.9975,296.65
2008-02-06 11:00:00,0.0,0.0,0.0,10.442499999999999,67.1375,2.9345,3.7035,296.55
2008-02-06 12:00:00,0.0,0.0,0.0,11.01,68.77,2.92175,3.69025,289.8
2008-02-06 13:00:00,0.0,0.0,0.0,10.575,74.9725,3.4485,4.1895,287.125
2008-02-06 14:00:00,0.0,0.0,0.0,10.717500000000001,74.4375,3.519,4.4815000000000005,280.6
2008-02-06 15:00:00,0.0,0.0,0.0,11.8225,69.93,2.9517499999999997,3.65925,307.45
2008-02-06 16:00:00,0.0,0.0,0.0,11.29,73.75,2.9314999999999998,3.8885,288.25
2008-02-06 17:00:00,0.0,0.0,0.0,10.21,78.23,1.9260000000000002,2.8055000000000003,305.45
2008-02-06 18:00:00,0.0,0.0,0.0,11.442499999999999,58.042500000000004,2.4585,3.48075,326.5
2008-02-06 19:00:00,0.0,0.0,0.0,9.285,78.3475,2.08875,3.16025,323.35
2008-02-06 20:00:00,0.0,0.0,0.0,9.38,70.495,2.156,2.9522500000000003,339.0
2008-02-06 21:00:00,0.0,0.0,0.0,9.32,65.1275,1.61775,2.332,315.8
2008-02-06 22:00:00,0.0,0.0,0.0,9.23,67.515,0.948,1.7385,178.4275
2008-02-06 23:00:00,0.0,0.0,0.0,9.8525,62.06,0.80875,1.44275,144.025
2008-02-07 00:00:00,0.0,0.0,0.0,10.67,55.815,0.7477499999999999,1.5255,164.3625
2008-02-07 01:00:00,0.0,0.0,0.0,10.7575,52.71,0.47950000000000004,0.9795,61.6175
2008-02-07 02:00:00,0.0,0.0,0.0,11.2475,47.6275,0.45025000000000004,1.2049999999999998,176.92499999999998
2008-02-07 03:00:00,0.0,0.0,0.0,11.6475,42.9225,0.57975,0.942,121.5
2008-02-07 04:00:00,0.0,0.0,0.0,11.9,45.4375,0.8755,1.21975,153.775
2008-02-07 05:00:00,0.0,0.0,0.0,8.9975,63.945,0.389,0.7815,244.3
2008-02-07 06:00:00,0.0,0.0,0.0,11.325,44.635,0.23675000000000002,0.56925,104.35
2008-02-07 07:00:00,0.0,0.0,0.0,11.89,42.23,0.26375,0.632,190.1375
2008-02-07 08:00:00,0.0,0.0,0.0,12.1725,42.144999999999996,0.29300000000000004,0.6195,298.575
2008-02-07 09:00:00,0.0,0.0,0.0,14.295,36.730000000000004,0.58825,0.865,278.175
2008-02-07 10:00:00,0.0,0.0,0.0,14.9975,43.485,1.10725,1.4757500000000001,276.275
2008-02-07 11:00:00,0.0,0.0,0.0,14.8575,53.8575,1.75875,2.24575,278.95
2008-02-07 12:00:00,0.0,0.0,0.0,14.08,71.54,1.6455,2.218,280.6
2008-02-07 13:00:00,0.0,0.0,0.0,15.575,63.82,1.069,1.46075,281.925
2008-02-07 14:00:00,0.0,0.0,0.0,15.1725,51.6775,1.6804999999999999,2.26875,289.025
2008-02-07 15:00:00,0.0,0.0,0.0,14.955,45.6375,1.53425,2.06,291.625
2008-02-07 16:00:00,0.0,0.0,0.0,13.815,61.02,2.0445,2.6845,304.125
2008-02-07 17:00:00,0.0,0.0,0.0,11.97,76.94,1.5215,2.108,316.2
2008-02-07 18:00:00,0.0,0.0,0.0,12.469999999999999,68.2675,1.3495,1.971,341.25
2008-02-07 19:00:00,0.0,0.0,0.0,11.2775,75.155,1.414,2.0175,321.125
2008-02-07 20:00:00,0.0,0.0,0.0,12.8875,60.595,1.346,2.022,331.575
2008-02-07 21:00:00,0.0,0.0,0.0,11.2775,71.68,1.27175,1.67875,295.225
2008-02-07 22:00:00,0.0,0.0,0.0,12.5675,58.25,1.3495,1.82975,336.075
2008-02-07 23:00:00,0.0,0.0,0.0,12.31,60.2325,1.0005,1.57575,266.21500000000003
2008-02-08 00:00:00,0.0,0.0,0.0,12.935,52.54,0.93825,1.7182499999999998,87.965
2008-02-08 01:00:00,0.0,0.0,0.0,12.64,54.425,0.8565,1.702,238.1025
2008-02-08 02:00:00,0.0,0.0,0.0,13.075,48.9375,0.54125,1.0535,322.725
2008-02-08 03:00:00,0.0,0.0,0.0,14.7225,38.730000000000004,0.735,1.9380000000000002,123.5675
2008-02-08 04:00:00,0.0,0.0,0.0,15.0425,39.012499999999996,0.602,1.16375,168.875
2008-02-08 05:00:00,0.0,0.0,0.0,15.1425,38.315,0.345,0.69775,124.80000000000001
2008-02-08 06:00:00,0.0,0.0,0.0,15.33,36.2375,0.23825000000000002,0.6,120.7775
2008-02-08 07:00:00,0.0,0.0,0.0,16.4825,27.535,0.47425,0.964,99.465
2008-02-08 08:00:00,0.0,0.0,0.0,16.747500000000002,26.7,0.62975,1.46475,110.255
2008-02-08 09:00:00,0.0,0.0,0.0,18.259999999999998,29.73,0.69675,1.0875,206.65
2008-02-08 10:00:00,0.0,0.0,0.0,18.975,36.72,0.8089999999999999,1.176,235.77499999999998
2008-02-08 11:00:00,0.0,0.0,0.0,19.072499999999998,45.3375,0.87725,1.23675,273.475
2008-02-08 12:00:00,0.0,0.0,0.0,20.052500000000002,40.2475,1.175,1.5037500000000001,274.3
2008-02-08 13:00:00,0.0,0.0,0.0,19.35,40.185,1.11025,1.50875,272.82500000000005
2008-02-08 14:00:00,0.0,0.0,0.0,19.3975,45.09,1.31725,1.8542500000000002,289.275
2008-02-08 15:00:00,0.0,0.0,0.0,20.43,36.552499999999995,0.9530000000000001,1.3285,280.5
2008-02-08 16:00:00,0.0,0.0,0.0,19.7425,31.705,0.8145,1.2217500000000001,287.025
2008-02-08 17:00:00,0.0,0.0,0.0,19.2725,33.775,0.48124999999999996,0.9405,188.2125
2008-02-08 18:00:00,0.0,0.0,0.0,18.3125,30.869999999999997,0.339,0.91,107.175
2008-02-08 19:00:00,0.0,0.0,0.0,18.28,28.845,0.7005,0.9475,101.3175
2008-02-08 20:00:00,0.0,0.0,0.0,18.7675,27.3425,0.731,1.0415,90.55
2008-02-08 21:00:00,0.0,0.0,0.0,18.515,27.08,0.977,1.2905,92.075
2008-02-08 22:00:00,0.0,0.0,0.0,18.4,24.595,1.04175,1.426,91.975
2008-02-08 23:00:00,0.0,0.0,0.0,18.265,24.4,0.996,1.35825,95.15
2008-02-09 00:00:00,0.0,0.0,0.0,18.0225,24.98,1.088,1.43275,81.765
2008-02-09 01:00:00,0.0,0.0,0.0,17.6825,25.0675,1.01225,1.405,77.3325
2008-02-09 02:00:00,0.0,0.0,0.0,17.8275,22.2375,1.0195,1.3415,82.3775
2008-02-09 03:00:00,0.0,0.0,0.0,17.674999999999997,20.3075,1.1475,1.47875,78.14500000000001
2008-02-09 04:00:00,0.0,0.0,0.0,17.555,18.4075,1.12225,1.4375,81.8475
2008-02-09 05:00:00,0.0,0.0,0.0,17.57,16.9425,1.1905000000000001,1.4932500000000002,78.3475
2008-02-09 06:00:00,0.0,0.0,0.0,17.54,16.59,1.14475,1.5755,83.0175
2008-02-09 07:00:00,0.0,0.0,0.0,17.4375,17.1725,1.30725,1.6677499999999998,82.525
2008-02-09 08:00:00,0.0,0.0,0.0,18.455,17.265,1.137,1.5070000000000001,78.085
2008-02-09 09:00:00,0.0,0.0,0.0,20.585,15.85,1.10425,1.561,77.43
2008-02-09 10:00:00,0.0,0.0,0.0,22.4425,16.275,0.82625,1.29775,88.9325
2008-02-09 11:00:00,0.0,0.0,0.0,23.105,16.0925,0.8282499999999999,1.39075,92.935
2008-02-09 12:00:00,0.0,0.0,0.0,22.884999999999998,24.635,1.004,1.7035,231.7
2008-02-09 13:00:00,0.0,0.0,0.0,21.567500000000003,29.29,1.5594999999999999,2.0465,278.75
2008-02-09 14:00:00,0.0,0.0,0.0,22.6,26.2975,1.37925,1.9224999999999999,268.175
2008-02-09 15:00:00,0.0,0.0,0.0,22.1075,31.322499999999998,1.1400000000000001,1.53675,272.95
2008-02-09 16:00:00,0.0,0.0,0.0,21.08,27.787499999999998,0.9239999999999999,1.31275,285.275
2008-02-09 17:00:00,0.0,0.0,0.0,19.8225,25.765,0.47650000000000003,0.813,299.55
2008-02-09 18:00:00,0.0,0.0,0.0,19.0325,23.7475,0.3145,0.607,153.48250000000002
2008-02-09 19:00:00,0.0,0.0,0.0,19.115000000000002,23.235,0.379,0.69775,292.475
2008-02-09 20:00:00,0.0,0.0,0.0,17.6175,26.555,0.46299999999999997,0.8232499999999999,267.40000000000003
2008-02-09 21:00:00,0.0,0.0,0.0,18.8375,21.15,0.46275000000000005,0.8247500000000001,164.80775
2008-02-09 22:00:00,0.0,0.0,0.0,19.5375,18.635,0.1245,0.3985,210.625
2008-02-09 23:00:00,0.0,0.0,0.0,19.2075,18.5975,0.07875,0.363,246.2
2008-02-10 00:00:00,0.0,0.0,0.0,19.215,18.012500000000003,0.22925,0.5215,162.9075
2008-02-10 01:00:00,0.0,0.0,0.0,20.1875,17.7075,0.33899999999999997,0.52175,135.4
2008-02-10 02:00:00,0.0,0.0,0.0,20.439999999999998,17.4075,0.381,0.5605,189.425
2008-02-10 03:00:00,0.0,0.0,0.0,19.88,17.697499999999998,0.019250000000000003,0.12225000000000001,181.375
2008-02-10 04:00:00,0.0,0.0,0.0,19.535,17.6675,0.09175,0.25675000000000003,242.325
2008-02-10 05:00:00,0.0,0.0,0.0,20.112499999999997,15.912500000000001,0.6905,0.8957499999999999,181.725
2008-02-10 06:00:00,0.0,0.0,0.0,19.6,16.675,0.40575,0.6565,218.65
2008-02-10 07:00:00,0.0,0.0,0.0,17.880000000000003,21.105,0.34725,0.52525,239.25
2008-02-10 08:00:00,0.0,0.0,0.0,19.63,19.4625,0.40049999999999997,0.7255,174.75
2008-02-10 09:00:00,0.0,0.0,0.0,20.9975,20.3975,0.51075,0.81725,223.7
2008-02-10 10:00:00,0.0,0.0,0.0,21.5425,23.1025,0.6815,1.28625,221.8
2008-02-10 11:00:00,0.0,0.0,0.0,21.752499999999998,24.7025,1.533,2.0092499999999998,285.525
2008-02-10 12:00:00,0.0,0.0,0.0,21.325,22.61,1.30375,1.72275,286.75
2008-02-10 13:00:00,0.0,0.0,0.0,22.8025,19.1925,1.81125,2.3755,276.7
2008-02-10 14:00:00,0.0,0.0,0.0,22.47,19.8875,1.833,2.298,277.475
2008-02-10 15:00:00,0.0,0.0,0.0,21.1475,24.735,1.37825,1.88475,284.09999999999997
2008-02-10 16:00:00,0.0,0.0,0.0,19.7925,33.0575,1.36375,1.877,296.5
2008-02-10 17:00:00,0.0,0.0,0.0,18.72,29.055,1.3665,1.9195,314.625
2008-02-10 18:00:00,0.0,0.0,0.0,16.24,35.572500000000005,1.38275,1.99675,314.5
2008-02-10 19:00:00,0.0,0.0,0.0,15.325,34.129999999999995,1.59375,2.10325,316.975
2008-02-10 20:00:00,0.0,0.0,0.0,18.052500000000002,31.91,1.56725,2.0404999999999998,330.375
2008-02-10 21:00:00,0.0,0.0,0.0,18.71,34.215,0.877,1.38175,175.915
2008-02-10 22:00:00,0.0,0.0,0.0,20.2775,22.072499999999998,0.4815,0.73525,93.15
